Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:52:40,2561-04-01 12:52:40,0.431s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:40,2561-04-01 12:52:41,0.231s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:41,2561-04-01 12:52:41,0.204s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:41,2561-04-01 12:52:41,0.234s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:52:41,2561-04-01 12:52:43,2.025s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:52:43,2561-04-01 12:52:43,0.234s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:52:43,2561-04-01 12:52:45,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:52:45,2561-04-01 12:52:46,0.171s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:52:46,2561-04-01 12:52:48,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:52:48,2561-04-01 12:52:48,0.183s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:48,2561-04-01 12:52:48,0.174s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:52:48,2561-04-01 12:52:48,0.289s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:48,2561-04-01 12:52:49,0.486s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:49,2561-04-01 12:52:49,0.242s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:49,2561-04-01 12:52:49,0.281s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:52:49,2561-04-01 12:52:49,0.244s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:52:49,2561-04-01 12:52:54,4.835s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:52:54,2561-04-01 12:52:54,0.075s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:52:54,2561-04-01 12:52:55,0.765s,PASSED
,,,,,,
Test Cases/Register volunteer/Register02,Chrome 65.0.3325.181,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E21\u0E39\u0E25\u0E17\u0E31\u0E49\u0E07\u0E2B\u0E21\u0E14 \u0E42\u0E14\u0E22\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E40\u0E2B\u0E21\u0E37\u0E2D\u0E19\u0E01\u0E31\u0E1A\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2561-04-01 12:52:55,2561-04-01 12:53:17,21.776s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:52:55,2561-04-01 12:52:59,3.463s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:52:59,2561-04-01 12:53:03,4.215s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:03,2561-04-01 12:53:04,0.645s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:04,2561-04-01 12:53:04,0.276s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:04,2561-04-01 12:53:04,0.211s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:04,2561-04-01 12:53:04,0.202s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-01 12:53:04,2561-04-01 12:53:04,0.064s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:04,2561-04-01 12:53:05,0.242s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:05,2561-04-01 12:53:05,0.173s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:05,2561-04-01 12:53:05,0.200s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:05,2561-04-01 12:53:05,0.170s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:05,2561-04-01 12:53:05,0.335s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:05,2561-04-01 12:53:06,0.319s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:06,2561-04-01 12:53:06,0.278s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:06,2561-04-01 12:53:06,0.312s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:06,2561-04-01 12:53:07,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:07,2561-04-01 12:53:07,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:07,2561-04-01 12:53:07,0.210s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:07,2561-04-01 12:53:09,2.005s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:09,2561-04-01 12:53:09,0.199s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:09,2561-04-01 12:53:11,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:11,2561-04-01 12:53:11,0.204s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:11,2561-04-01 12:53:13,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:13,2561-04-01 12:53:14,0.262s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:14,2561-04-01 12:53:14,0.195s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:14,2561-04-01 12:53:14,0.234s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:14,2561-04-01 12:53:15,0.484s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:15,2561-04-01 12:53:15,0.211s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:15,2561-04-01 12:53:15,0.212s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:15,2561-04-01 12:53:15,0.208s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:15,2561-04-01 12:53:16,0.809s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:53:16,2561-04-01 12:53:16,0.195s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:16,2561-04-01 12:53:17,0.746s,PASSED
,,,,,,
Test Cases/Register volunteer/Register03,Chrome 65.0.3325.181,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E21\u0E39\u0E25\u0E17\u0E31\u0E49\u0E07\u0E2B\u0E21\u0E14 \u0E42\u0E14\u0E22\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E41\u0E25\u0E30\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E48\u0E32\u0E19 3 \u0E15\u0E31\u0E27,2561-04-01 12:53:17,2561-04-01 12:53:38,21.108s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:17,2561-04-01 12:53:21,3.456s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:53:21,2561-04-01 12:53:24,3.761s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:24,2561-04-01 12:53:25,0.612s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:25,2561-04-01 12:53:25,0.365s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:25,2561-04-01 12:53:26,0.186s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.172s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.066s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.206s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.175s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.187s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:26,0.170s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:26,2561-04-01 12:53:27,0.289s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:27,2561-04-01 12:53:27,0.313s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:27,2561-04-01 12:53:27,0.316s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:27,2561-04-01 12:53:28,0.419s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:28,2561-04-01 12:53:28,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:28,2561-04-01 12:53:28,0.212s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:28,2561-04-01 12:53:28,0.228s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:28,2561-04-01 12:53:30,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:30,2561-04-01 12:53:31,0.221s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:31,2561-04-01 12:53:33,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:33,2561-04-01 12:53:33,0.310s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:33,2561-04-01 12:53:35,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:35,2561-04-01 12:53:35,0.149s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:35,2561-04-01 12:53:35,0.137s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:35,2561-04-01 12:53:35,0.198s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:35,2561-04-01 12:53:36,0.353s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:36,2561-04-01 12:53:36,0.168s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:36,2561-04-01 12:53:36,0.165s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:36,2561-04-01 12:53:36,0.172s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:36,2561-04-01 12:53:37,0.741s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:53:37,2561-04-01 12:53:37,0.194s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:37,2561-04-01 12:53:38,0.770s,PASSED
,,,,,,
Test Cases/Register volunteer/Register04,Chrome 65.0.3325.181,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E21\u0E39\u0E25\u0E17\u0E31\u0E49\u0E07\u0E2B\u0E21\u0E14 \u0E42\u0E14\u0E22\u0E44\u0E21\u0E48\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E01\u0E31\u0E1A\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2561-04-01 12:53:38,2561-04-01 12:53:59,20.736s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:38,2561-04-01 12:53:42,3.883s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:53:42,2561-04-01 12:53:45,3.058s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:45,2561-04-01 12:53:46,0.538s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:46,0.265s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:46,0.109s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:46,0.116s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:46,0.049s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:46,0.220s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:46,2561-04-01 12:53:47,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:47,2561-04-01 12:53:47,0.201s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:47,2561-04-01 12:53:47,0.185s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:47,2561-04-01 12:53:47,0.316s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:47,2561-04-01 12:53:48,0.252s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:48,2561-04-01 12:53:48,0.274s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:48,2561-04-01 12:53:48,0.333s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:48,2561-04-01 12:53:48,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:48,2561-04-01 12:53:49,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:49,2561-04-01 12:53:49,0.190s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:49,2561-04-01 12:53:51,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:51,2561-04-01 12:53:51,0.260s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:51,2561-04-01 12:53:53,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:53,2561-04-01 12:53:53,0.295s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:53:53,2561-04-01 12:53:55,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:55,2561-04-01 12:53:55,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:55,2561-04-01 12:53:56,0.156s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:53:56,2561-04-01 12:53:56,0.225s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:56,2561-04-01 12:53:56,0.385s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:56,2561-04-01 12:53:56,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:56,2561-04-01 12:53:57,0.229s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:53:57,2561-04-01 12:53:57,0.198s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:53:57,2561-04-01 12:53:58,0.803s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:53:58,2561-04-01 12:53:58,0.199s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:53:58,2561-04-01 12:53:58,0.197s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:58,2561-04-01 12:53:59,0.759s,PASSED
,,,,,,
Test Cases/Register volunteer/Register05,Chrome 65.0.3325.181,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E21\u0E39\u0E25\u0E17\u0E31\u0E49\u0E07\u0E2B\u0E21\u0E14 \u0E42\u0E14\u0E22\u0E44\u0E21\u0E48\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E43\u0E0A\u0E49\u0E23\u0E39\u0E1B\u0E20\u0E32\u0E1E,2561-04-01 12:53:59,2561-04-01 12:54:19,20.490s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:53:59,2561-04-01 12:54:03,3.770s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:54:03,2561-04-01 12:54:06,3.255s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:54:06,2561-04-01 12:54:07,0.617s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:07,2561-04-01 12:54:07,0.276s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:07,2561-04-01 12:54:07,0.243s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:07,2561-04-01 12:54:07,0.182s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:07,2561-04-01 12:54:08,0.223s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:08,2561-04-01 12:54:08,0.178s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:08,2561-04-01 12:54:08,0.204s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:08,2561-04-01 12:54:08,0.189s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:08,2561-04-01 12:54:08,0.310s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:08,2561-04-01 12:54:09,0.280s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:09,2561-04-01 12:54:09,0.271s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:09,2561-04-01 12:54:09,0.308s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:09,2561-04-01 12:54:09,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:09,2561-04-01 12:54:10,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:10,2561-04-01 12:54:10,0.189s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:10,2561-04-01 12:54:12,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:12,2561-04-01 12:54:12,0.145s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:12,2561-04-01 12:54:14,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:14,2561-04-01 12:54:14,0.235s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:14,2561-04-01 12:54:16,2.012s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:16,2561-04-01 12:54:16,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:16,2561-04-01 12:54:16,0.153s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:16,2561-04-01 12:54:17,0.199s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:17,2561-04-01 12:54:17,0.455s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:17,2561-04-01 12:54:17,0.210s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:17,2561-04-01 12:54:18,0.241s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:18,2561-04-01 12:54:18,0.203s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:54:18,2561-04-01 12:54:19,0.758s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:54:19,2561-04-01 12:54:19,0.740s,PASSED
,,,,,,
Test Cases/Register volunteer/Register06,Chrome 65.0.3325.181,,2561-04-01 12:54:19,2561-04-01 12:54:40,20.819s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:54:19,2561-04-01 12:54:23,3.425s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:54:23,2561-04-01 12:54:27,3.644s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:54:27,2561-04-01 12:54:27,0.564s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:27,2561-04-01 12:54:27,0.253s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:27,2561-04-01 12:54:28,0.180s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.208s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.081s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.130s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.138s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.203s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:28,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:28,2561-04-01 12:54:29,0.326s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:29,2561-04-01 12:54:29,0.235s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:29,2561-04-01 12:54:29,0.236s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:29,2561-04-01 12:54:30,0.327s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:30,2561-04-01 12:54:30,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:30,2561-04-01 12:54:30,0.139s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:30,2561-04-01 12:54:30,0.186s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:30,2561-04-01 12:54:32,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:32,2561-04-01 12:54:32,0.191s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:32,2561-04-01 12:54:34,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:34,2561-04-01 12:54:34,0.224s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-01 12:54:34,2561-04-01 12:54:36,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:36,2561-04-01 12:54:37,0.144s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:37,2561-04-01 12:54:37,0.145s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:37,2561-04-01 12:54:37,0.169s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:37,2561-04-01 12:54:37,0.381s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:37,2561-04-01 12:54:37,0.177s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:37,2561-04-01 12:54:38,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:38,2561-04-01 12:54:38,0.198s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:54:38,2561-04-01 12:54:39,1.217s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:54:39,2561-04-01 12:54:39,0.148s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-01 12:54:39,2561-04-01 12:54:39,0.133s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-01 12:54:39,2561-04-01 12:54:40,0.746s,PASSED
,,,,,,
Test Cases/Register volunteer/Register07,Chrome 65.0.3325.181,,2561-04-01 12:54:40,2561-04-01 12:55:03,23.258s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-01 12:54:40,2561-04-01 12:54:44,3.395s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-01 12:54:44,2561-04-01 12:54:50,5.996s,PASSED
click,Chrome 65.0.3325.181,,2561-04-01 12:54:50,2561-04-01 12:54:50,0.745s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:50,2561-04-01 12:54:51,0.339s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:51,2561-04-01 12:54:51,0.203s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:51,2561-04-01 12:54:51,0.223s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-01 12:54:51,2561-04-01 12:54:51,0.063s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:51,2561-04-01 12:54:51,0.135s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:51,2561-04-01 12:54:52,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:52,2561-04-01 12:54:52,0.201s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:52,2561-04-01 12:54:52,0.176s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:52,2561-04-01 12:54:52,0.310s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:52,2561-04-01 12:54:53,0.308s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:53,2561-04-01 12:54:53,0.282s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-01 12:54:53,2561-04-01 12:54:53,0.320s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:53,2561-04-01 12:54:53,0.149s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-01 12:54:53,2561-04-01 12:54:53,0.139s,PASSED
