Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:06,2561-04-03 13:44:06,0.189s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:06,2561-04-03 13:44:07,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:07,2561-04-03 13:44:07,0.111s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:07,2561-04-03 13:44:07,0.141s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:07,2561-04-03 13:44:09,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:09,2561-04-03 13:44:09,0.150s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:09,2561-04-03 13:44:11,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:11,2561-04-03 13:44:11,0.141s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:11,2561-04-03 13:44:13,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:13,2561-04-03 13:44:13,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:13,2561-04-03 13:44:13,0.157s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:13,2561-04-03 13:44:14,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:14,2561-04-03 13:44:14,0.476s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:14,2561-04-03 13:44:14,0.217s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:14,2561-04-03 13:44:14,0.172s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:14,2561-04-03 13:44:15,0.148s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:44:15,2561-04-03 13:44:17,2.379s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:44:17,2561-04-03 13:44:18,0.711s,PASSED
,,,,,,
Test Cases/Register volunteer/Register06,Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:45:00,42.011s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.001s,PASSED
"Statement - randomPass = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.000s,PASSED
Statement - randomR = CustomKeywords.random.randomReligion.randomRRR(),Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.001s,PASSED
Statement - radomD = CustomKeywords.random.randomDegree.randomDeg(),Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.000s,PASSED
Statement - randomJ = CustomKeywords.random.randomJobs.randomJOb(),Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:18,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:44:18,2561-04-03 13:44:21,2.752s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:44:21,2561-04-03 13:44:46,25.874s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:44:46,2561-04-03 13:44:48,1.048s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.249s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.142s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.175s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.094s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.095s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.100s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:48,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:48,2561-04-03 13:44:49,0.259s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:49,2561-04-03 13:44:49,0.196s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:49,2561-04-03 13:44:49,0.181s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:49,2561-04-03 13:44:49,0.176s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:49,2561-04-03 13:44:49,0.110s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:49,2561-04-03 13:44:50,0.108s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:50,2561-04-03 13:44:50,0.137s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:50,2561-04-03 13:44:52,2.003s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:52,2561-04-03 13:44:52,0.139s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:52,2561-04-03 13:44:54,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:54,2561-04-03 13:44:54,0.149s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:44:54,2561-04-03 13:44:56,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:56,2561-04-03 13:44:56,0.124s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:56,2561-04-03 13:44:56,0.154s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:44:56,2561-04-03 13:44:56,0.199s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:56,2561-04-03 13:44:57,0.357s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:57,2561-04-03 13:44:57,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:57,2561-04-03 13:44:57,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:44:57,2561-04-03 13:44:57,0.144s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:44:57,2561-04-03 13:44:58,1.127s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:44:58,2561-04-03 13:44:59,0.148s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:44:59,2561-04-03 13:44:59,0.144s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:44:59,2561-04-03 13:44:59,0.129s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:44:59,2561-04-03 13:44:59,0.118s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:44:59,2561-04-03 13:45:00,0.782s,PASSED
,,,,,,
Test Cases/Register volunteer/Register07,Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:45,45.001s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.001s,PASSED
"Statement - randomName = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªºabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456489/*-+Â/-$%^&*()_"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.000s,PASSED
Statement - randomR = CustomKeywords.random.randomReligion.randomRRR(),Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.000s,PASSED
Statement - radomD = CustomKeywords.random.randomDegree.randomDeg(),Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.000s,PASSED
Statement - randomJ = CustomKeywords.random.randomJobs.randomJOb(),Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:00,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:45:00,2561-04-03 13:45:03,3.017s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:45:03,2561-04-03 13:45:29,25.738s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:45:29,2561-04-03 13:45:30,0.987s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:30,0.236s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:30,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:30,0.146s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:30,0.045s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:30,0.172s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:30,2561-04-03 13:45:31,0.168s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:31,2561-04-03 13:45:31,0.168s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:31,2561-04-03 13:45:31,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:31,2561-04-03 13:45:31,0.247s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:31,2561-04-03 13:45:31,0.286s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:31,2561-04-03 13:45:32,0.191s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:32,2561-04-03 13:45:32,0.182s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:32,2561-04-03 13:45:32,0.104s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:32,2561-04-03 13:45:32,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:32,2561-04-03 13:45:32,0.139s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:45:32,2561-04-03 13:45:34,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:34,2561-04-03 13:45:34,0.118s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:45:34,2561-04-03 13:45:36,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:36,2561-04-03 13:45:36,0.130s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:45:36,2561-04-03 13:45:38,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:38,2561-04-03 13:45:39,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:39,0.145s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:39,0.142s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:39,0.333s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:39,0.140s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:39,0.176s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:45:39,2561-04-03 13:45:40,0.141s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:45:40,2561-04-03 13:45:44,4.334s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:45:44,2561-04-03 13:45:44,0.052s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:45:44,2561-04-03 13:45:45,0.715s,PASSED
,,,,,,
Test Cases/Register volunteer/Register08,Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:46:25,40.640s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:45:45,0.000s,PASSED
"Statement - randomNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:45:45,0.000s,PASSED
"Statement - randomLastNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:45:45,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:45:45,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:45:45,2561-04-03 13:45:47,2.188s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:45:47,2561-04-03 13:46:13,25.529s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:46:13,2561-04-03 13:46:14,1.205s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:14,2561-04-03 13:46:14,0.251s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:14,2561-04-03 13:46:14,0.137s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:14,2561-04-03 13:46:14,0.150s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-03 13:46:14,2561-04-03 13:46:14,0.047s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:14,2561-04-03 13:46:15,0.164s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.168s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.137s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.109s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.136s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:15,0.162s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:15,2561-04-03 13:46:16,0.199s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:16,2561-04-03 13:46:16,0.101s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:16,2561-04-03 13:46:16,0.103s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:16,2561-04-03 13:46:16,0.101s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:46:16,2561-04-03 13:46:18,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:18,2561-04-03 13:46:18,0.102s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:46:18,2561-04-03 13:46:20,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:20,2561-04-03 13:46:20,0.149s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:46:20,2561-04-03 13:46:22,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:22,2561-04-03 13:46:22,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:22,2561-04-03 13:46:22,0.092s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:22,2561-04-03 13:46:23,0.122s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:23,2561-04-03 13:46:23,0.093s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:23,2561-04-03 13:46:23,0.152s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:23,2561-04-03 13:46:23,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:23,2561-04-03 13:46:23,0.168s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:46:23,2561-04-03 13:46:24,1.111s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:46:24,2561-04-03 13:46:24,0.155s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:46:24,2561-04-03 13:46:25,0.149s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:46:25,2561-04-03 13:46:25,0.127s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:46:25,2561-04-03 13:46:25,0.706s,PASSED
,,,,,,
Test Cases/Register volunteer/Register09,Chrome 65.0.3325.181,,2561-04-03 13:46:25,2561-04-03 13:47:09,43.762s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:46:26,2561-04-03 13:46:26,0.000s,PASSED
"Statement - randomNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:46:26,2561-04-03 13:46:26,0.002s,PASSED
"Statement - randomLastNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:46:26,2561-04-03 13:46:26,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:46:26,2561-04-03 13:46:26,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:46:26,2561-04-03 13:46:28,2.414s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:46:28,2561-04-03 13:46:55,26.610s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:46:55,2561-04-03 13:46:56,1.240s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:56,2561-04-03 13:46:56,0.234s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:56,2561-04-03 13:46:56,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:56,2561-04-03 13:46:56,0.130s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-03 13:46:56,2561-04-03 13:46:56,0.042s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:56,2561-04-03 13:46:57,0.177s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:57,0.164s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:57,0.139s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:57,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:57,0.239s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:57,0.183s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:57,2561-04-03 13:46:58,0.181s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:46:58,2561-04-03 13:46:58,0.193s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:58,2561-04-03 13:46:58,0.093s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:58,2561-04-03 13:46:58,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:46:58,2561-04-03 13:46:58,0.144s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:46:58,2561-04-03 13:47:00,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:00,2561-04-03 13:47:00,0.167s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:47:00,2561-04-03 13:47:02,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:02,2561-04-03 13:47:02,0.127s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:47:02,2561-04-03 13:47:04,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:04,2561-04-03 13:47:05,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:05,0.102s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:05,0.120s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:05,0.330s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:05,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:05,0.165s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:05,2561-04-03 13:47:06,0.158s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:47:06,2561-04-03 13:47:08,2.392s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:47:08,2561-04-03 13:47:08,0.141s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:47:08,2561-04-03 13:47:08,0.131s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-04-03 13:47:08,2561-04-03 13:47:08,0.126s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-04-03 13:47:08,2561-04-03 13:47:09,0.705s,PASSED
,,,,,,
Test Cases/Register volunteer/Register10,Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:54,44.889s,PASSED
"Statement - randomString = CustomKeywords.generateEmail.genEmail.randomString(""abcdefghijklmnopqrstuvwxty123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
"Statement - randomNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
"Statement - randomLastNameTH = CustomKeywords.generateEmail.genEmail.randomString(""°¢§¶ß®©™´∞ØƒÊ‰”æ–—’√÷¿∂ÿŸ£•∫¬≠Í√∏–±æøÀ¶°Ø¥‚¨‡ÁÈË“… »«∆ΩÃ„≤≤∑◊Ï‘ŒÕ·ªº"", 12)",Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
"Statement - randomPhone = CustomKeywords.generateEmail.genEmail.randomString(""0123456789"", 10)",Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
"Statement - randomPos = CustomKeywords.generateEmail.genEmail.randomString(""0123456789"", 5)",Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
Statement - randomR = CustomKeywords.random.randomReligion.randomRRR(),Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
Statement - radomD = CustomKeywords.random.randomDegree.randomDeg(),Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
Statement - randomJ = CustomKeywords.random.randomJobs.randomJOb(),Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
Statement - randomS = CustomKeywords.random.randomStatus.randomSta(),Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:09,0.000s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-04-03 13:47:09,2561-04-03 13:47:12,2.932s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-04-03 13:47:12,2561-04-03 13:47:38,26.205s,PASSED
click,Chrome 65.0.3325.181,,2561-04-03 13:47:38,2561-04-03 13:47:39,1.032s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:39,2561-04-03 13:47:40,0.256s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:40,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:40,0.136s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:40,0.042s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:40,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:40,0.163s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:40,2561-04-03 13:47:41,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:41,0.133s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:41,0.248s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:41,0.175s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:41,0.194s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:41,0.175s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:41,2561-04-03 13:47:42,0.111s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:42,2561-04-03 13:47:42,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2561-04-03 13:47:42,2561-04-03 13:47:42,0.138s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:47:42,2561-04-03 13:47:44,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:44,2561-04-03 13:47:44,0.148s,PASSED
delay,Chrome 65.0.3325.181,,2561-04-03 13:47:44,2561-04-03 13:47:46,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-04-03 13:47:46,2561-04-03 13:47:46,0.169s,PASSED
